Potential (V)	 Current (A)	 Elapsed Time (s)
0.84408082	 -0.00015856934	 42.205
0.84639691	 -0.00015545654	 42.32
0.84869545	 -0.00015197754	 42.435
0.85099399	 -0.00014813232	 42.55
0.85329253	 -0.00014434814	 42.665
0.85559107	 -0.00014080811	 42.78
0.85788961	 -0.0001373291	 42.895
0.86018816	 -0.00013372803	 43.01
0.8624867	 -0.00013018799	 43.125
0.86478524	 -0.00012634277	 43.24
0.86708378	 -0.00012268066	 43.355
0.86938232	 -0.00011914063	 43.47
0.87168086	 -0.00011535645	 43.585
0.8739794	 -0.00011126709	 43.7
0.87627795	 -0.00010717773	 43.815
0.87859403	 -0.00010327148	 43.93
0.88089257	 -9.9487305e-005	 44.045
0.88319112	 -9.5581055e-005	 44.16
0.88548966	 -9.1955566e-005	 44.275
0.8877882	 -8.8043213e-005	 44.39
0.89008674	 -8.4533691e-005	 44.505
0.89238528	 -8.0957031e-005	 44.62
0.89468382	 -7.7301025e-005	 44.735
0.89698236	 -7.3577881e-005	 44.85
0.89928091	 -6.9927979e-005	 44.965
0.90157945	 -6.6522217e-005	 45.08
0.90387799	 -6.3067627e-005	 45.195
0.90617653	 -5.9735107e-005	 45.31
0.90847507	 -5.6567383e-005	 45.425
0.91077361	 -5.322876e-005	 45.54
0.9130897	 -5.0256348e-005	 45.655
0.91538824	 -4.7393799e-005	 45.77
0.91768678	 -4.4464111e-005	 45.885
0.91998532	 -4.1448975e-005	 46
0.92228387	 -3.8604736e-005	 46.115
0.92458241	 -3.6022949e-005	 46.23
0.92688095	 -3.3422852e-005	 46.345
0.92917949	 -3.1030273e-005	 46.46
0.93147803	 -2.8753662e-005	 46.575
0.93377657	 -2.6330566e-005	 46.69
0.93607511	 -2.4462891e-005	 46.805
0.93837366	 -2.2564697e-005	 46.92
0.9406722	 -2.0617676e-005	 47.035
0.94297074	 -1.8621826e-005	 47.15
0.94528683	 -1.6571045e-005	 47.265
0.94758537	 -1.4892578e-005	 47.38
0.94988391	 -1.3293457e-005	 47.495
0.95218245	 -1.1798096e-005	 47.61
0.95448099	 -1.0473633e-005	 47.725
0.95677953	 -8.9904785e-006	 47.84
0.95907807	 -7.9992676e-006	 47.955
0.96137661	 -7.0782471e-006	 48.07
0.96367516	 -6.0131836e-006	 48.185
0.9659737	 -4.8303223e-006	 48.3
0.96827224	 -3.6901855e-006	 48.415
0.97057078	 -2.8125e-006	 48.53
0.97286932	 -1.9506836e-006	 48.645
