Potential (V)	 Current (A)	 Elapsed Time (s) 
0.44553831	 -1.1053467e-005	 39.016523
0.44204663	 -1.1108398e-005	 39.08632
0.43855496	 -1.1248779e-005	 39.156117
0.43506328	 -1.1334229e-005	 39.225914
0.4315716	 -1.0900879e-005	 39.295711
0.42807993	 -1.0992432e-005	 39.365508
0.42460579	 -1.09375e-005	 39.435305
0.42111412	 -1.0913086e-005	 39.505102
0.41762244	 -1.1187744e-005	 39.574899
0.41413076	 -1.0980225e-005	 39.644696
0.41063908	 -1.0968018e-005	 39.714493
0.40714741	 -1.0882568e-005	 39.78429
0.40365573	 -1.0913086e-005	 39.854087
0.40016405	 -1.1193848e-005	 39.923884
0.39667238	 -1.1242676e-005	 39.993681
0.39319824	 -1.0809326e-005	 40.063478
0.38970657	 -1.09375e-005	 40.133275
0.38621489	 -1.1053467e-005	 40.203072
0.38272321	 -1.1108398e-005	 40.272869
0.37923153	 -1.1444092e-005	 40.342666
0.37573986	 -1.1169434e-005	 40.412463
0.37224818	 -1.1248779e-005	 40.48226
0.3687565	 -1.1309814e-005	 40.552057
0.36526483	 -1.1364746e-005	 40.621854
0.36179069	 -1.1706543e-005	 40.691651
0.35829902	 -1.1694336e-005	 40.761448
0.35480734	 -1.161499e-005	 40.831245
0.35131566	 -1.1676025e-005	 40.901042
0.34782398	 -1.1871338e-005	 40.970839
0.34433231	 -1.2194824e-005	 41.040636
0.34084063	 -1.2530518e-005	 41.110433
0.33734895	 -1.2219238e-005	 41.18023
0.33385728	 -1.2493896e-005	 41.250027
0.3303656	 -1.2664795e-005	 41.319824
0.32689147	 -1.2805176e-005	 41.389621
0.32339979	 -1.3397217e-005	 41.459418
0.31990811	 -1.338501e-005	 41.529215
0.31641643	 -1.350708e-005	 41.599012
0.31292476	 -1.3690186e-005	 41.668809
0.30943308	 -1.3977051e-005	 41.738606
0.3059414	 -1.4593506e-005	 41.808403
0.30244973	 -1.4868164e-005	 41.8782
0.29895805	 -1.472168e-005	 41.947997
0.29548392	 -1.4923096e-005	 42.017794
0.29199224	 -1.5270996e-005	 42.087591
0.28850056	 -1.5692139e-005	 42.157388
0.28500888	 -1.6345215e-005	 42.227185
0.28151721	 -1.6137695e-005	 42.296982
0.27802553	 -1.6442871e-005	 42.366779
0.27453385	 -1.6656494e-005	 42.436576
0.27104218	 -1.6894531e-005	 42.506373
0.2675505	 -1.763916e-005	 42.57617
0.26407637	 -1.762085e-005	 42.645967
0.26058469	 -1.7596436e-005	 42.715764
0.25709301	 -1.7675781e-005	 42.785561
0.25360133	 -1.7944336e-005	 42.855358
0.25010966	 -1.8426514e-005	 42.925155
0.24661798	 -1.8798828e-005	 42.994952
0.2431263	 -1.8280029e-005	 43.064749
0.23963463	 -1.8487549e-005	 43.134546
0.23614295	 -1.8585205e-005	 43.204343
0.23266882	 -1.8554688e-005	 43.27414
0.22917714	 -1.9128418e-005	 43.343937
0.22568546	 -1.8762207e-005	 43.413734
0.22219379	 -1.8737793e-005	 43.483531
0.21870211	 -1.8676758e-005	 43.553328
0.21521043	 -1.8756104e-005	 43.623125
0.21171875	 -1.930542e-005	 43.692922
0.20822708	 -1.9329834e-005	 43.762719
0.2047354	 -1.8963623e-005	 43.832516
0.20126127	 -1.885376e-005	 43.902313
0.19776959	 -1.9024658e-005	 43.97211
0.19427791	 -1.9342041e-005	 44.041907
0.19078624	 -1.9854736e-005	 44.111704
0.18729456	 -1.9390869e-005	 44.181501
0.18380288	 -1.963501e-005	 44.251298
0.1803112	 -1.9781494e-005	 44.321095
0.17681953	 -1.9989014e-005	 44.390892
0.17332785	 -2.074585e-005	 44.460689
0.16983617	 -2.0776367e-005	 44.530486
0.16636204	 -2.0739746e-005	 44.600283
0.16287036	 -2.0910645e-005	 44.67008
0.15937869	 -2.1221924e-005	 44.739877
0.15588701	 -2.2058105e-005	 44.809674
0.15239533	 -2.2711182e-005	 44.879471
0.14890365	 -2.2491455e-005	 44.949268
0.14541198	 -2.2924805e-005	 45.019065
0.1419203	 -2.3327637e-005	 45.088862
0.13842862	 -2.3913574e-005	 45.158659
0.13495449	 -2.4847412e-005	 45.228456
0.13146281	 -2.4804688e-005	 45.298253
0.12797114	 -2.5189209e-005	 45.36805
0.12447946	 -2.5634766e-005	 45.437847
0.12098778	 -2.6092529e-005	 45.507644
0.1174961	 -2.713623e-005	 45.577441
0.11400443	 -2.7532959e-005	 45.647238
0.11051275	 -2.746582e-005	 45.717035
0.10702107	 -2.7642822e-005	 45.786832
0.10354694	 -2.7880859e-005	 45.856629
0.10005526	 -2.8552246e-005	 45.926426
0.096563585	 -2.9168701e-005	 0
0.093071908	 -2.8723145e-005	 0.069796946
0.08958023	 -2.902832e-005	 0.13959389
0.086088553	 -2.93396e-005	 0.20939084
0.082596876	 -2.9632568e-005	 0.27918778
0.079105198	 -3.0664063e-005	 0.34898473
0.075631067	 -3.0786133e-005	 0.41878168
0.07213939	 -3.1231689e-005	 0.48857925
0.068647712	 -3.203125e-005	 0.5583762
0.065156035	 -3.3209229e-005	 0.62817314
0.061664358	 -3.5217285e-005	 0.69797009
0.05817268	 -3.7109375e-005	 0.76776703
0.054681003	 -3.8977051e-005	 0.83756398
0.051189326	 -4.1589355e-005	 0.90736093
0.052400008	 -2.1520996e-005	 0.97715787
0.055891685	 -1.3519287e-005	 1.0469548
0.059383363	 -8.6853027e-006	 1.1167518
0.062857494	 -4.3041992e-006	 1.1865487
0.066349171	 -1.3677979e-006	 1.2563457
0.069840848	 9.4787598e-007	 1.3261432
0.076824203	 3.8885498e-006	 1.4657371
0.08031588	 5.3521729e-006	 1.5355341
0.083807558	 6.7327881e-006	 1.605331
0.087299235	 7.9168701e-006	 1.675128
0.090790913	 8.6413574e-006	 1.7449249
0.09428259	 8.9685059e-006	 1.8147219
0.097756721	 9.2907715e-006	 1.8845188
0.1012484	 1.0595703e-005	 1.9543157
0.10474008	 1.1200562e-005	 2.0241127
0.10823175	 1.1658325e-005	 2.0939103
0.11172343	 1.2005615e-005	 2.1637072
0.11521511	 1.1763916e-005	 2.2335042
0.11870679	 1.2550659e-005	 2.3033011
0.12219846	 1.2897339e-005	 2.373098
0.12569014	 1.3173218e-005	 2.442895
0.12916427	 1.3238525e-005	 2.5126919
0.13265595	 1.2782593e-005	 2.5824889
0.13614763	 1.2841797e-005	 2.6522858
0.1396393	 1.3215942e-005	 2.7220828
0.14313098	 1.3381348e-005	 2.7918797
0.14662266	 1.3242188e-005	 2.8616767
0.15011434	 1.282959e-005	 2.9314742
0.15360601	 1.2363281e-005	 3.0012712
0.15709769	 1.2958374e-005	 3.0710681
0.16057182	 1.2686768e-005	 3.1408651
0.1640635	 1.2512207e-005	 3.210662
0.16755518	 1.2398682e-005	 3.280459
0.17104685	 1.1793823e-005	 3.3502559
0.17453853	 1.203186e-005	 3.4200529
0.17803021	 1.210144e-005	 3.4898498
0.18152189	 1.2131958e-005	 3.5596468
0.18501356	 1.2084351e-005	 3.6294437
0.18850524	 1.1464844e-005	 3.6992406
0.19197937	 1.1314697e-005	 3.7690382
0.19547105	 1.1815186e-005	 3.8388352
0.19896273	 1.1862183e-005	 3.9086321
0.2024544	 1.1845093e-005	 3.9784291
0.20594608	 1.168396e-005	 4.048226
0.20943776	 1.1390381e-005	 4.118023
0.21292944	 1.1956787e-005	 4.1878199
0.21642111	 1.1968384e-005	 4.2576168
0.21991279	 1.2039795e-005	 4.3274138
0.22340447	 1.2091675e-005	 4.3972107
0.2268786	 1.1602173e-005	 4.4670077
0.23037028	 1.1878662e-005	 4.5368053
0.23386195	 1.2258911e-005	 4.6066022
0.23735363	 1.2444458e-005	 4.6763991
0.24084531	 1.2532349e-005	 4.7461961
0.24433699	 1.2225952e-005	 4.815993
0.24782866	 1.2208252e-005	 4.88579
0.25132034	 1.2816162e-005	 4.9555869
0.25481202	 1.2827148e-005	 5.0253839
0.25828615	 1.2885742e-005	 5.0951808
0.26177783	 1.2905273e-005	 5.1649778
0.2652695	 1.2496338e-005	 5.2347747
0.26876118	 1.2990723e-005	 5.3045717
0.27225286	 1.3148804e-005	 5.3743692
0.27574454	 1.3355713e-005	 5.4441662
0.27923621	 1.3321533e-005	 5.5139631
0.28272789	 1.2734985e-005	 5.5837601
0.28621957	 1.2749023e-005	 5.653557
0.2896937	 1.2985229e-005	 5.723354
0.29318538	 1.3015747e-005	 5.7931509
0.29667705	 1.2814941e-005	 5.8629479
0.30016873	 1.2539673e-005	 5.9327448
0.30366041	 1.2145386e-005	 6.0025417
0.30715209	 1.2562866e-005	 6.0723387
0.31064376	 1.2336426e-005	 6.1421363
0.31413544	 1.2164307e-005	 6.2119332
0.31762712	 1.1965942e-005	 6.2817302
0.32110125	 1.1204834e-005	 6.3515271
0.32459293	 1.1282349e-005	 6.4213241
0.3280846	 1.1225586e-005	 6.491121
0.33157628	 1.1125488e-005	 6.5609179
0.33506796	 1.0834351e-005	 6.6307149
0.33855963	 1.0313721e-005	 6.7005118
0.34205131	 9.9890137e-006	 6.7703088
0.34554299	 1.0300293e-005	 6.8401057
0.34903467	 9.9499512e-006	 6.9099027
0.35252634	 9.7363281e-006	 6.9797002
0.35600048	 9.4525146e-006	 7.0494972
0.35949215	 8.963623e-006	 7.1192941
0.36298383	 9.1833496e-006	 7.1890911
0.36647551	 9.0258789e-006	 7.258888
0.36996718	 8.9599609e-006	 7.328685
0.37345886	 8.805542e-006	 7.3984819
0.37695054	 8.3392334e-006	 7.4682789
0.38044222	 8.3276367e-006	 7.5380758
0.38393389	 8.4100342e-006	 7.6078728
0.38740803	 8.3117676e-006	 7.6776697
0.3908997	 8.2232666e-006	 7.7474667
0.39439138	 7.9498291e-006	 7.8172642
0.39788306	 7.7807617e-006	 7.8870612
0.40137473	 8.1225586e-006	 7.9568581
0.40486641	 8.0096436e-006	 8.0266551
0.40835809	 7.9223633e-006	 8.096452
0.41184977	 7.8778076e-006	 8.166249
0.41534144	 7.5183105e-006	 8.2360459
0.41881558	 7.6837158e-006	 8.3058428
0.42230725	 7.6971436e-006	 8.3756398
0.42579893	 7.7880859e-006	 8.4454367
0.42929061	 7.824707e-006	 8.5152337
0.43278228	 7.5463867e-006	 8.5850313
0.43627396	 7.5500488e-006	 8.6548282
0.43976564	 7.880249e-006	 8.7246252
0.44325732	 7.8552246e-006	 8.7944221
0.44674899	 7.8204346e-006	 8.864219
0.45022313	 7.7355957e-006	 8.934016
0.4537148	 7.5463867e-006	 9.0038129
0.45720648	 7.9162598e-006	 9.0736099
0.46069816	 7.9400635e-006	 9.1434068
0.46418983	 8.0529785e-006	 9.2132038
0.46768151	 8.1439209e-006	 9.2830007
0.47117319	 7.8814697e-006	 9.3527977
0.47466487	 7.9998779e-006	 9.4225952
0.47815654	 8.1964111e-006	 9.4923922
0.48164822	 8.3288574e-006	 9.5621891
0.48512235	 8.2403564e-006	 9.6319861
0.48861403	 8.1390381e-006	 9.701783
0.49210571	 8.0718994e-006	 9.77158
0.49559738	 8.5113525e-006	 9.8413769
0.49908906	 8.4979248e-006	 9.9111739
0.50258074	 8.5540771e-006	 9.9809708
0.50607242	 8.6425781e-006	 10.050768
0.50956409	 8.326416e-006	 10.120565
0.51305577	 8.5778809e-006	 10.190362
0.5165299	 8.6755371e-006	 10.260159
0.52002158	 8.8519287e-006	 10.329956
0.52351326	 8.8592529e-006	 10.399753
0.52700493	 8.6920166e-006	 10.46955
0.53049661	 8.7005615e-006	 10.539347
0.53398829	 9.1833496e-006	 10.609144
0.53747997	 9.1693115e-006	 10.678941
0.54097164	 9.1430664e-006	 10.748738
0.54446332	 9.2578125e-006	 10.818535
0.54793745	 8.928833e-006	 10.888332
0.55142913	 9.3060303e-006	 10.958129
0.55492081	 9.4177246e-006	 11.027926
0.55841248	 9.5593262e-006	 11.097723
0.56190416	 9.6417236e-006	 11.16752
0.56539584	 9.4573975e-006	 11.237317
0.56888752	 9.4854736e-006	 11.307114
0.57237919	 9.9273682e-006	 11.376911
0.57587087	 9.9804688e-006	 11.446708
0.579345	 9.9194336e-006	 11.516505
0.58283668	 9.9517822e-006	 11.586302
0.58632836	 9.7888184e-006	 11.656099
0.58982003	 1.0246582e-005	 11.725896
0.59331171	 1.0355225e-005	 11.795693
0.59680339	 1.0484619e-005	 11.86549
0.60029507	 1.053894e-005	 11.935287
0.60378674	 1.0306396e-005	 12.005084
0.60727842	 1.0507813e-005	 12.074881
0.61075255	 1.0734863e-005	 12.144678
0.61424423	 1.0839233e-005	 12.214475
0.61773591	 1.0895386e-005	 12.284272
0.62122758	 1.0805664e-005	 12.354069
0.62471926	 1.0716553e-005	 12.423866
0.62821094	 1.1279907e-005	 12.493663
0.63170262	 1.1235962e-005	 12.56346
0.63519429	 1.1347656e-005	 12.633257
0.63868597	 1.1362915e-005	 12.703054
0.64217765	 1.1130371e-005	 12.772851
0.64565178	 1.1359253e-005	 12.842648
0.64914346	 1.1517944e-005	 12.912445
0.65263513	 1.1679688e-005	 12.982242
0.65612681	 1.1756592e-005	 13.052039
0.65961849	 1.1520996e-005	 13.121836
0.66311017	 1.149231e-005	 13.191633
0.66660184	 1.1994629e-005	 13.26143
0.67009352	 1.192688e-005	 13.331227
0.6735852	 1.1923218e-005	 13.401024
0.67705933	 1.1873779e-005	 13.470821
0.68055101	 1.161499e-005	 13.540618
0.68404268	 1.1989746e-005	 13.610415
0.68753436	 1.2043457e-005	 13.680212
0.69102604	 1.2134399e-005	 13.750009
0.69451772	 1.2183838e-005	 13.819806
0.69800939	 1.184082e-005	 13.889603
0.70150107	 1.1919556e-005	 13.9594
0.70499275	 1.2210693e-005	 14.029197
0.70846688	 1.2216187e-005	 14.098994
0.71195856	 1.2186279e-005	 14.168791
0.71545023	 1.2072754e-005	 14.238588
0.71894191	 1.19104e-005	 14.308385
0.72243359	 1.2302246e-005	 14.378182
0.72592527	 1.2299194e-005	 14.447979
0.72941694	 1.237915e-005	 14.517776
0.73290862	 1.2424927e-005	 14.587573
0.7364003	 1.2067261e-005	 14.65737
0.73987443	 1.2198486e-005	 14.727167
0.74336611	 1.2401733e-005	 14.796964
0.74685778	 1.2526855e-005	 14.866761
0.75034946	 1.2561646e-005	 14.936558
0.75384114	 1.2401733e-005	 15.006355
0.75733282	 1.2349854e-005	 15.076152
0.76082449	 1.286438e-005	 15.145949
0.76431617	 1.2825928e-005	 15.215746
0.76780785	 1.2822876e-005	 15.285543
0.77129953	 1.2923584e-005	 15.35534
0.77477366	 1.2577515e-005	 15.425137
0.77826533	 1.293335e-005	 15.494934
0.78175701	 1.3100586e-005	 15.564731
0.78524869	 1.3320313e-005	 15.634528
0.78874037	 1.3376465e-005	 15.704325
0.79223204	 1.3152466e-005	 15.774122
0.79572372	 1.3240967e-005	 15.843919
0.7992154	 1.3741455e-005	 15.913716
0.80270708	 1.3809814e-005	 15.983513
0.80618121	 1.3825073e-005	 16.05331
0.80967288	 1.3898315e-005	 16.123107
0.81316456	 1.3742065e-005	 16.192904
0.81665624	 1.4266357e-005	 16.262701
0.82014792	 1.4412842e-005	 16.332498
0.82363959	 1.4663086e-005	 16.402295
0.82713127	 1.4802246e-005	 16.472092
0.83062295	 1.4627075e-005	 16.541889
0.83411463	 1.4855347e-005	 16.611686
0.83758876	 1.5178223e-005	 16.681483
0.84108043	 1.539917e-005	 16.75128
0.84457211	 1.5522461e-005	 16.821077
0.84806379	 1.5527344e-005	 16.890874
0.85155547	 1.5513306e-005	 16.960671
0.85504714	 1.6073608e-005	 17.030468
0.85853882	 1.6222534e-005	 17.100265
0.8620305	 1.6378174e-005	 17.170062
0.86552218	 1.6569214e-005	 17.239859
0.86899631	 1.6234131e-005	 17.309656
0.87248798	 1.6586914e-005	 17.379453
0.87597966	 1.6906738e-005	 17.44925
0.87947134	 1.7169189e-005	 17.519047
0.88296302	 1.7331543e-005	 17.588844
0.88645469	 1.7220459e-005	 17.658641
0.88994637	 1.727356e-005	 17.728438
0.89343805	 1.7938232e-005	 17.798235
0.89692973	 1.7987061e-005	 17.868032
0.9004214	 1.8105469e-005	 17.937829
0.90389553	 1.8172607e-005	 18.007626
0.90738721	 1.7980957e-005	 18.077423
0.91087889	 1.8493652e-005	 18.14722
0.91437057	 1.8652344e-005	 18.217017
0.91786224	 1.8859863e-005	 18.286814
0.92135392	 1.9024658e-005	 18.356611
0.9248456	 1.8823242e-005	 18.426408
0.92833728	 1.9012451e-005	 18.496205
0.93182895	 1.9378662e-005	 18.566002
0.93530308	 1.9458008e-005	 18.635799
0.93879476	 1.9555664e-005	 18.705596
0.94228644	 1.9549561e-005	 18.775393
0.94577812	 1.9482422e-005	 18.84519
0.94926979	 2.0001221e-005	 18.914987
0.95276147	 2.0007324e-005	 18.984784
0.95625315	 2.0184326e-005	 19.054581
0.95974483	 2.0245361e-005	 19.124378
0.9632365	 1.9989014e-005	 19.194175
0.96671063	 2.0196533e-005	 19.263972
0.97020231	 2.0440674e-005	 19.333769
0.97369399	 2.0599365e-005	 19.403566
0.97718567	 2.0684814e-005	 19.473363
0.98067734	 2.052002e-005	 19.54316
0.98416902	 2.0495605e-005	 19.612957
0.9876607	 2.1032715e-005	 19.682754
0.99115238	 2.1002197e-005	 19.752551
0.99464405	 2.1057129e-005	 19.822348
0.99811818	 2.1026611e-005	 19.892145
1.0016099	 2.0825195e-005	 19.961942
1.0051015	 2.1240234e-005	 20.031739
1.0085932	 2.1337891e-005	 20.101536
1.0120849	 2.1472168e-005	 20.171333
1.0155766	 2.1569824e-005	 20.24113
1.0190682	 2.1307373e-005	 20.310927
1.0225599	 2.1453857e-005	 20.380724
1.0260516	 2.177124e-005	 20.450521
1.0295433	 2.1862793e-005	 20.520318
1.0330174	 2.1844482e-005	 20.590115
1.0365091	 2.1783447e-005	 20.659912
1.0400008	 2.1691895e-005	 20.729709
1.0434924	 2.2198486e-005	 20.799506
1.0469841	 2.2210693e-005	 20.869303
1.0504758	 2.232666e-005	 20.9391
1.0539675	 2.2357178e-005	 21.008897
1.0574592	 2.2088623e-005	 21.078694
1.0609508	 2.2351074e-005	 21.148491
1.064425	 2.2485352e-005	 21.218288
1.0679166	 2.2668457e-005	 21.288085
1.0714083	 2.2674561e-005	 21.357882
1.0749	 2.255249e-005	 21.427679
1.0783917	 2.2491455e-005	 21.497476
1.0818833	 2.3059082e-005	 21.567273
1.085375	 2.3010254e-005	 21.63707
1.0888667	 2.3022461e-005	 21.706867
1.0923584	 2.3126221e-005	 21.776664
1.0958325	 2.2851563e-005	 21.846461
1.0993242	 2.321167e-005	 21.916258
1.1028159	 2.333374e-005	 21.986055
1.1063075	 2.3474121e-005	 22.055852
1.1097992	 2.3632813e-005	 22.125649
1.1132909	 2.3394775e-005	 22.195446
1.1167826	 2.3498535e-005	 22.265243
1.1202743	 2.3962402e-005	 22.33504
1.1237659	 2.4017334e-005	 22.404837
1.1272401	 2.3974609e-005	 22.474634
1.1307317	 2.4060059e-005	 22.544431
1.1342234	 2.3956299e-005	 22.614228
1.1377151	 2.4450684e-005	 22.684025
1.1412068	 2.4554443e-005	 22.753822
1.1446984	 2.477417e-005	 22.823619
1.1481901	 2.4884033e-005	 22.893416
1.1516818	 2.4761963e-005	 22.963213
1.1551735	 2.5042725e-005	 23.03301
1.1586476	 2.5280762e-005	 23.102807
1.1621393	 2.5506592e-005	 23.172604
1.165631	 2.5695801e-005	 23.242401
1.1691226	 2.5695801e-005	 23.312198
1.1726143	 2.578125e-005	 23.381995
1.176106	 2.6409912e-005	 23.451792
1.1795977	 2.6495361e-005	 23.521589
1.1830894	 2.6751709e-005	 23.591386
1.186581	 2.699585e-005	 23.661183
1.1900727	 2.6928711e-005	 23.73098
1.1935468	 2.7355957e-005	 23.800777
1.1970385	 2.7709961e-005	 23.870574
1.1993371	 2.2644043e-005	 23.940371
1.1958454	 1.6534424e-005	 24.010168
1.1923537	 1.3006592e-005	 24.079965
1.188862	 1.060791e-005	 24.149762
1.1853703	 9.1247559e-006	 24.219559
1.1818787	 7.4957275e-006	 24.289356
1.178387	 6.1999512e-006	 24.359153
1.1748953	 5.0738525e-006	 24.42895
1.1714036	 3.9453125e-006	 24.498747
1.1679295	 3.5235596e-006	 24.568544
1.1644378	 2.7587891e-006	 24.638341
1.1609462	 2.2064209e-006	 24.708138
1.1574545	 1.6400146e-006	 24.777935
1.1539628	 8.5632324e-007	 24.847732
1.1504711	 4.5916748e-007	 24.917529
1.1469794	 2.845459e-007	 24.987326
1.1434878	 -9.7717285e-008	 25.057123
1.1365044	 -8.3984375e-007	 25.196717
1.1330303	 -1.2373047e-006	 25.266514
1.1295386	 -1.1546631e-006	 25.336311
1.1260469	 -1.4836426e-006	 25.406108
1.1225552	 -1.6884155e-006	 25.475905
1.1190636	 -1.930542e-006	 25.545702
1.1155719	 -2.4157715e-006	 25.615499
1.1120802	 -2.409668e-006	 25.685296
1.1085885	 -2.5299072e-006	 25.755093
1.1050969	 -2.6000977e-006	 25.82489
1.1016227	 -2.7252197e-006	 25.894687
1.0981311	 -3.1079102e-006	 25.964484
1.0946394	 -3.3276367e-006	 26.034281
1.0911477	 -3.1103516e-006	 26.104078
1.087656	 -3.4033203e-006	 26.173875
1.0841643	 -3.5949707e-006	 26.243672
1.0806727	 -3.737793e-006	 26.313469
1.077181	 -4.0734863e-006	 26.383266
1.0736893	 -3.9709473e-006	 26.453063
1.0702152	 -4.0490723e-006	 26.52286
1.0667235	 -4.1424561e-006	 26.592657
1.0632318	 -4.2633057e-006	 26.662454
1.0597401	 -4.6795654e-006	 26.732251
1.0562485	 -4.7619629e-006	 26.802048
1.0527568	 -4.7039795e-006	 26.871845
1.0492651	 -4.8236084e-006	 26.941642
1.0457734	 -4.9920654e-006	 27.011439
1.0422818	 -5.1818848e-006	 27.081236
1.0388076	 -5.3948975e-006	 27.151033
1.035316	 -5.2203369e-006	 27.22083
1.0318243	 -5.4083252e-006	 27.290627
1.0283326	 -5.5352783e-006	 27.360424
1.0248409	 -5.7055664e-006	 27.430221
1.0213492	 -6.0839844e-006	 27.500018
1.0178576	 -6.0546875e-006	 27.569815
1.0143659	 -6.1578369e-006	 27.639612
1.0108742	 -6.1993408e-006	 27.709409
1.0073825	 -6.3616943e-006	 27.779206
1.0039084	 -6.6430664e-006	 27.849003
1.0004167	 -6.8310547e-006	 27.9188
0.99692505	 -6.652832e-006	 27.988597
0.99343337	 -6.9207764e-006	 28.058394
0.98994169	 -7.1142578e-006	 28.128191
0.98645002	 -7.2613525e-006	 28.197988
0.98295834	 -7.6763916e-006	 28.267785
0.97946666	 -7.5622559e-006	 28.337582
0.97597498	 -7.7282715e-006	 28.407379
0.97250085	 -7.7709961e-006	 28.477176
0.96900918	 -7.9455566e-006	 28.546973
0.9655175	 -8.4112549e-006	 28.61677
0.96202582	 -8.5412598e-006	 28.686567
0.95853414	 -8.5400391e-006	 28.756364
0.95504247	 -8.6956787e-006	 28.826161
0.95155079	 -8.9202881e-006	 28.895958
0.94805911	 -9.2077637e-006	 28.965755
0.94456743	 -9.5770264e-006	 29.035552
0.9410933	 -9.3695068e-006	 29.105349
0.93760163	 -9.6569824e-006	 29.175146
0.93410995	 -9.8516846e-006	 29.244943
0.93061827	 -1.0064697e-005	 29.31474
0.92712659	 -1.0543823e-005	 29.384537
0.92363492	 -1.064209e-005	 29.454334
0.92014324	 -1.0827637e-005	 29.524131
0.91665156	 -1.0962524e-005	 29.593928
0.91315988	 -1.1209106e-005	 29.663725
0.90968575	 -1.1567993e-005	 29.733522
0.90619408	 -1.1870117e-005	 29.803319
0.9027024	 -1.1784058e-005	 29.873116
0.89921072	 -1.2129517e-005	 29.942913
0.89571904	 -1.2443237e-005	 30.01271
0.89222737	 -1.2686768e-005	 30.082507
0.88873569	 -1.3208008e-005	 30.152304
0.88524401	 -1.3233032e-005	 30.222101
0.88175233	 -1.3466187e-005	 30.291898
0.87826066	 -1.3703613e-005	 30.361695
0.87478653	 -1.3892822e-005	 30.431492
0.87129485	 -1.4389648e-005	 30.501289
0.86780317	 -1.4655151e-005	 30.571086
0.86431149	 -1.4701538e-005	 30.640883
0.86081982	 -1.498291e-005	 30.71068
0.85732814	 -1.526123e-005	 30.780477
0.85383646	 -1.5609131e-005	 30.850274
0.85034478	 -1.598999e-005	 30.920071
0.84685311	 -1.5938721e-005	 30.989868
0.84337898	 -1.6177979e-005	 31.059665
0.8398873	 -1.6395264e-005	 31.129462
0.83639562	 -1.659668e-005	 31.199259
0.83290394	 -1.7114868e-005	 31.269056
0.82941227	 -1.7203979e-005	 31.338853
0.82592059	 -1.7261353e-005	 31.40865
0.82242891	 -1.7416992e-005	 31.478447
0.81893723	 -1.7575073e-005	 31.548244
0.81544556	 -1.788269e-005	 31.618041
0.81197143	 -1.8067627e-005	 31.687838
0.80847975	 -1.7781982e-005	 31.757635
0.80498807	 -1.803833e-005	 31.827432
0.80149639	 -1.8147583e-005	 31.897229
0.79800472	 -1.8127441e-005	 31.967026
0.79451304	 -1.8475342e-005	 32.036823
0.79102136	 -1.8267822e-005	 32.10662
0.78752968	 -1.8267822e-005	 32.176417
0.78403801	 -1.8212891e-005	 32.246214
0.78056388	 -1.8084717e-005	 32.316011
0.7770722	 -1.8365479e-005	 32.385808
0.77358052	 -1.8292236e-005	 32.455605
0.77008884	 -1.7956543e-005	 32.525402
0.76659717	 -1.7907715e-005	 32.595199
0.76310549	 -1.7907715e-005	 32.664996
0.75961381	 -1.784668e-005	 32.734793
0.75612213	 -1.7987061e-005	 32.80459
0.75263046	 -1.75354e-005	 32.874387
0.74913878	 -1.7468262e-005	 32.944184
0.74566465	 -1.7150879e-005	 33.013981
0.74217297	 -1.7053223e-005	 33.083778
0.73868129	 -1.7224121e-005	 33.153575
0.73518962	 -1.6943359e-005	 33.223372
0.73169794	 -1.6668701e-005	 33.293169
0.72820626	 -1.6455078e-005	 33.362966
0.72471458	 -1.6308594e-005	 33.432763
0.72122291	 -1.6339111e-005	 33.50256
0.71773123	 -1.6351318e-005	 33.572357
0.7142571	 -1.5722656e-005	 33.642154
0.71076542	 -1.5661621e-005	 33.711951
0.70727374	 -1.5496826e-005	 33.781748
0.70378207	 -1.5374756e-005	 33.851545
0.70029039	 -1.5551758e-005	 33.921342
0.69679871	 -1.5234375e-005	 33.991139
0.69330703	 -1.5057373e-005	 34.060936
0.68981536	 -1.4794922e-005	 34.130733
0.68632368	 -1.4758301e-005	 34.20053
0.68284955	 -1.4782715e-005	 34.270327
0.67935787	 -1.4758301e-005	 34.340124
0.67586619	 -1.428833e-005	 34.409921
0.67237452	 -1.4306641e-005	 34.479718
0.66888284	 -1.4227295e-005	 34.549515
0.66539116	 -1.4141846e-005	 34.619312
0.66189948	 -1.4331055e-005	 34.689109
0.65840781	 -1.4007568e-005	 34.758906
0.65491613	 -1.3928223e-005	 34.828703
0.651442	 -1.3702393e-005	 34.8985
0.64795032	 -1.3659668e-005	 34.968297
0.64445864	 -1.3903809e-005	 35.038094
0.64096697	 -1.3842773e-005	 35.107891
0.63747529	 -1.3470459e-005	 35.177688
0.63398361	 -1.3433838e-005	 35.247485
0.63049193	 -1.3439941e-005	 35.317282
0.62700026	 -1.3500977e-005	 35.387079
0.62350858	 -1.3641357e-005	 35.456876
0.62003445	 -1.3195801e-005	 35.526673
0.61654277	 -1.3165283e-005	 35.59647
0.61305109	 -1.3067627e-005	 35.666267
0.60955942	 -1.307373e-005	 35.736064
0.60606774	 -1.3354492e-005	 35.805861
0.60257606	 -1.3189697e-005	 35.875658
0.59908438	 -1.2994385e-005	 35.945455
0.59559271	 -1.2890625e-005	 36.015252
0.59210103	 -1.2908936e-005	 36.085049
0.58860935	 -1.3012695e-005	 36.154846
0.58513522	 -1.3037109e-005	 36.224643
0.58164354	 -1.2561035e-005	 36.29444
0.57815187	 -1.2628174e-005	 36.364237
