Potential (V)	 Current (A)	 Elapsed Time (s)
0.89805268	 -4.9530029e-006	 75.095
0.89575414	 -5.0512695e-006	 75.21
0.89345559	 -5.1428223e-006	 75.325
0.89115705	 -5.2130127e-006	 75.44
0.88885851	 -5.2685547e-006	 75.555
0.88655997	 -5.3356934e-006	 75.67
0.88426143	 -5.4266357e-006	 75.785
0.88196289	 -5.5084229e-006	 75.9
0.87966435	 -5.5914307e-006	 76.015
0.87736581	 -5.6799316e-006	 76.13
0.87506726	 -5.7489014e-006	 76.245
0.87276872	 -5.8532715e-006	 76.36
0.87047018	 -5.9393311e-006	 76.475
0.86817164	 -6.0162354e-006	 76.59
0.86585555	 -6.0821533e-006	 76.705
0.86355701	 -6.1523438e-006	 76.82
0.86125847	 -6.2420654e-006	 76.935
0.85895993	 -6.317749e-006	 77.05
0.85666139	 -6.4013672e-006	 77.165
0.85436285	 -6.4831543e-006	 77.28
0.8520643	 -6.5527344e-006	 77.395
0.84976576	 -6.6503906e-006	 77.51
0.84746722	 -6.7175293e-006	 77.625
0.84516868	 -6.7706299e-006	 77.74
0.84287014	 -6.8206787e-006	 77.855
0.8405716	 -6.8847656e-006	 77.97
0.83827306	 -6.942749e-006	 78.085
0.83597451	 -7.0025635e-006	 78.2
0.83365843	 -7.0770264e-006	 78.315
0.83135989	 -7.130127e-006	 78.43
0.82906134	 -7.1899414e-006	 78.545
0.8267628	 -7.2607422e-006	 78.66
0.82446426	 -7.3071289e-006	 78.775
0.82216572	 -7.3327637e-006	 78.89
0.81986718	 -7.3571777e-006	 79.005
0.81756864	 -7.3956299e-006	 79.12
0.8152701	 -7.4224854e-006	 79.235
0.81297155	 -7.4487305e-006	 79.35
0.81067301	 -7.4780273e-006	 79.465
0.80837447	 -7.4859619e-006	 79.58
0.80607593	 -7.5250244e-006	 79.695
0.80377739	 -7.5445557e-006	 79.81
0.80147885	 -7.5506592e-006	 79.925
0.79916276	 -7.545166e-006	 80.04
0.79686422	 -7.53479e-006	 80.155
0.79456568	 -7.5384521e-006	 80.27
0.79226714	 -7.5323486e-006	 80.385
0.78996859	 -7.5219727e-006	 80.5
0.78767005	 -7.5170898e-006	 80.615
0.78537151	 -7.4908447e-006	 80.73
0.78307297	 -7.4963379e-006	 80.845
0.78077443	 -7.4859619e-006	 80.96
0.77847589	 -7.4713135e-006	 81.075
0.77617735	 -7.4237061e-006	 81.19
0.77387881	 -7.388916e-006	 81.305
0.77158026	 -7.3651123e-006	 81.42
0.76928172	 -7.321167e-006	 81.535
0.76696564	 -7.2900391e-006	 81.65
0.76466709	 -7.2515869e-006	 81.765
0.76236855	 -7.2015381e-006	 81.88
0.76007001	 -7.1722412e-006	 81.995
0.75777147	 -7.130127e-006	 82.11
0.75547293	 -7.0721436e-006	 82.225
0.75317439	 -6.9995117e-006	 82.34
0.75087585	 -6.9360352e-006	 82.455
0.7485773	 -6.897583e-006	 82.57
0.74627876	 -6.842041e-006	 82.685
0.74398022	 -6.7919922e-006	 82.8
0.74168168	 -6.7425537e-006	 82.915
0.73938314	 -6.68396e-006	 83.03
0.7370846	 -6.6595459e-006	 83.145
0.73476851	 -6.6363525e-006	 83.26
0.73246997	 -6.5655518e-006	 83.375
0.73017143	 -6.4892578e-006	 83.49
0.72787289	 -6.4251709e-006	 83.605
0.72557434	 -6.3781738e-006	 83.72
0.7232758	 -6.3250732e-006	 83.835
0.72097726	 -6.2854004e-006	 83.95
0.71867872	 -6.2426758e-006	 84.065
0.71638018	 -6.1871338e-006	 84.18
0.71408164	 -6.1700439e-006	 84.295
0.7117831	 -6.1352539e-006	 84.41
0.70948455	 -6.0803223e-006	 84.525
0.70718601	 -6.0162354e-006	 84.64
0.70488747	 -5.9552002e-006	 84.755
0.70258893	 -5.9185791e-006	 84.87
0.70027284	 -5.8898926e-006	 84.985
0.6979743	 -5.8599854e-006	 85.1
0.69567576	 -5.8233643e-006	 85.215
0.69337722	 -5.7800293e-006	 85.33
0.69107868	 -5.7678223e-006	 85.445
0.68878014	 -5.736084e-006	 85.56
0.6864816	 -5.6884766e-006	 85.675
0.68418305	 -5.6317139e-006	 85.79
0.68188451	 -5.5908203e-006	 85.905
0.67958597	 -5.5755615e-006	 86.02
0.67728743	 -5.5480957e-006	 86.135
0.67498889	 -5.534668e-006	 86.25
0.67269035	 -5.5053711e-006	 86.365
0.67039181	 -5.4736328e-006	 86.48
0.66807572	 -5.4852295e-006	 86.595
0.66577718	 -5.4608154e-006	 86.71
0.66347864	 -5.4187012e-006	 86.825
0.66118009	 -5.3985596e-006	 86.94
0.65888155	 -5.3729248e-006	 87.055
0.65658301	 -5.3564453e-006	 87.17
0.65428447	 -5.3436279e-006	 87.285
0.65198593	 -5.3302002e-006	 87.4
0.64968739	 -5.3088379e-006	 87.515
0.64738885	 -5.2893066e-006	 87.63
0.6450903	 -5.2825928e-006	 87.745
0.64279176	 -5.2758789e-006	 87.86
0.64049322	 -5.2410889e-006	 87.975
0.63819468	 -5.1940918e-006	 88.09
0.63587859	 -5.1983643e-006	 88.205
0.63358005	 -5.19104e-006	 88.32
0.63128151	 -5.1873779e-006	 88.435
0.62898297	 -5.1831055e-006	 88.55
0.62668443	 -5.166626e-006	 88.665
0.62438589	 -5.1617432e-006	 88.78
0.62208734	 -5.1733398e-006	 88.895
0.6197888	 -5.1519775e-006	 89.01
0.61749026	 -5.1190186e-006	 89.125
0.61519172	 -5.0842285e-006	 89.24
0.61289318	 -5.0799561e-006	 89.355
0.61059464	 -5.065918e-006	 89.47
0.6082961	 -5.055542e-006	 89.585
0.60599755	 -5.0500488e-006	 89.7
0.60369901	 -5.0335693e-006	 89.815
0.60138293	 -5.0592041e-006	 89.93
0.59908438	 -5.0646973e-006	 90.045
0.59678584	 -5.0408936e-006	 90.16
0.5944873	 -5.0079346e-006	 90.275
0.59218876	 -4.9816895e-006	 90.39
0.58989022	 -4.9829102e-006	 90.505
0.58759168	 -4.9676514e-006	 90.62
0.58529314	 -4.9615479e-006	 90.735
0.5829946	 -4.9530029e-006	 90.85
0.58069605	 -4.9304199e-006	 90.965
0.57839751	 -4.9450684e-006	 91.08
0.57609897	 -4.9432373e-006	 91.195
0.57380043	 -4.9206543e-006	 91.31
0.57150189	 -4.8876953e-006	 91.425
0.5691858	 -4.87854e-006	 91.54
0.56688726	 -4.8736572e-006	 91.655
0.56458872	 -4.8529053e-006	 91.77
0.56229018	 -4.854126e-006	 91.885
0.55999164	 -4.8510742e-006	 92
0.55769309	 -4.8425293e-006	 92.115
0.55539455	 -4.8486328e-006	 92.23
0.55309601	 -4.8394775e-006	 92.345
0.55079747	 -4.8046875e-006	 92.46
0.54849893	 -4.777832e-006	 92.575
0.54620039	 -4.7625732e-006	 92.69
0.54390185	 -4.7503662e-006	 92.805
0.5416033	 -4.7406006e-006	 92.92
0.53930476	 -4.7393799e-006	 93.035
0.53698868	 -4.7314453e-006	 93.15
0.53469013	 -4.7442627e-006	 93.265
0.53239159	 -4.7436523e-006	 93.38
0.53009305	 -4.730835e-006	 93.495
0.52779451	 -4.7094727e-006	 93.61
0.52549597	 -4.6820068e-006	 93.725
0.52319743	 -4.6820068e-006	 93.84
0.52089889	 -4.6746826e-006	 93.955
0.51860034	 -4.6783447e-006	 94.07
0.5163018	 -4.6728516e-006	 94.185
0.51400326	 -4.6612549e-006	 94.3
0.51170472	 -4.6716309e-006	 94.415
0.50940618	 -4.675293e-006	 94.53
0.50710764	 -4.6563721e-006	 94.645
0.5048091	 -4.6234131e-006	 94.76
0.50249301	 -4.6209717e-006	 94.875
0.50019447	 -4.6276855e-006	 94.99
0.49789593	 -4.6221924e-006	 95.105
0.49559738	 -4.6246338e-006	 95.22
0.49329884	 -4.6240234e-006	 95.335
0.4910003	 -4.6136475e-006	 95.45
0.48870176	 -4.6362305e-006	 95.565
0.48640322	 -4.631958e-006	 95.68
0.48410468	 -4.6118164e-006	 95.795
0.48180614	 -4.5843506e-006	 95.91
0.4795076	 -4.5758057e-006	 96.025
0.47720905	 -4.5788574e-006	 96.14
0.47491051	 -4.5697021e-006	 96.255
0.47261197	 -4.5703125e-006	 96.37
0.47029588	 -4.5788574e-006	 96.485
0.46799734	 -4.5739746e-006	 96.6
0.4656988	 -4.5959473e-006	 96.715
0.46340026	 -4.5898438e-006	 96.83
0.46110172	 -4.5678711e-006	 96.945
0.45880318	 -4.5477295e-006	 97.06
0.45650464	 -4.5422363e-006	 97.175
0.45420609	 -4.5294189e-006	 97.29
0.45190755	 -4.53125e-006	 97.405
0.44960901	 -4.5336914e-006	 97.52
0.44731047	 -4.5166016e-006	 97.635
0.44501193	 -4.5397949e-006	 97.75
0.44271339	 -4.5391846e-006	 97.865
0.44041485	 -4.5251465e-006	 97.98
0.43809876	 -4.5129395e-006	 98.095
0.43580022	 -4.4909668e-006	 98.21
0.43350168	 -4.4995117e-006	 98.325
0.43120313	 -4.4946289e-006	 98.44
0.42890459	 -4.4989014e-006	 98.555
0.42660605	 -4.4995117e-006	 98.67
0.42430751	 -4.486084e-006	 98.785
0.42200897	 -4.5037842e-006	 98.9
0.41971043	 -4.5123291e-006	 99.015
0.41741189	 -4.5019531e-006	 99.13
0.41511334	 -4.4866943e-006	 99.245
0.4128148	 -4.473877e-006	 99.36
0.41051626	 -4.4866943e-006	 99.475
0.40821772	 -4.4873047e-006	 99.59
0.40591918	 -4.5019531e-006	 99.705
0.40360309	 -4.5281982e-006	 99.82
0.40130455	 -4.5404053e-006	 99.935
0.39900601	 -4.5709229e-006	 100.05
0.39670747	 -4.5672607e-006	 100.165
0.39440893	 -4.5562744e-006	 100.28
0.39211039	 -4.5507813e-006	 100.395
0.38981184	 -4.5581055e-006	 100.51
0.3875133	 -4.5697021e-006	 100.625
0.38521476	 -4.576416e-006	 100.74
0.38291622	 -4.5977783e-006	 100.855
0.38061768	 -4.6069336e-006	 100.97
0.37831914	 -4.6386719e-006	 101.085
0.3760206	 -4.6746826e-006	 101.2
0.37372205	 -4.6868896e-006	 101.315
0.37140597	 -4.6942139e-006	 101.43
0.36910743	 -4.7174072e-006	 101.545
0.36680888	 -4.7601318e-006	 101.66
0.36451034	 -4.7680664e-006	 101.775
0.3622118	 -4.7979736e-006	 101.89
0.35991326	 -4.8248291e-006	 102.005
0.35761472	 -4.8431396e-006	 102.12
0.35531618	 -4.8956299e-006	 102.235
0.35301764	 -4.9255371e-006	 102.35
0.35071909	 -4.9481201e-006	 102.465
0.34842055	 -4.9511719e-006	 102.58
0.34612201	 -4.989624e-006	 102.695
0.34382347	 -5.0274658e-006	 102.81
0.34152493	 -5.0701904e-006	 102.925
0.33922639	 -5.1165771e-006	 103.04
0.3369103	 -5.1702881e-006	 103.155
0.33461176	 -5.2197266e-006	 103.27
0.33231322	 -5.2935791e-006	 103.385
0.33001468	 -5.3326416e-006	 103.5
0.32771613	 -5.3601074e-006	 103.615
0.32541759	 -5.3875732e-006	 103.73
0.32311905	 -5.4498291e-006	 103.845
0.32082051	 -5.5041504e-006	 103.96
0.31852197	 -5.5609131e-006	 104.075
0.31622343	 -5.6219482e-006	 104.19
0.31392489	 -5.6750488e-006	 104.305
0.31162634	 -5.7745361e-006	 104.42
0.3093278	 -5.8447266e-006	 104.535
0.30702926	 -5.892334e-006	 104.65
0.30471317	 -5.9466553e-006	 104.765
0.30241463	 -6.0015869e-006	 104.88
0.30011609	 -6.0803223e-006	 104.995
0.29781755	 -6.1474609e-006	 105.11
0.29551901	 -6.229248e-006	 105.225
0.29322047	 -6.3146973e-006	 105.34
0.29092193	 -6.3897705e-006	 105.455
0.28862339	 -6.4953613e-006	 105.57
0.28632484	 -6.5673828e-006	 105.685
0.2840263	 -6.6156006e-006	 105.8
0.28172776	 -6.6625977e-006	 105.915
0.27942922	 -6.7504883e-006	 106.03
0.27713068	 -6.8267822e-006	 106.145
0.27483214	 -6.9128418e-006	 106.26
0.27251605	 -7.0239258e-006	 106.375
0.27021751	 -7.0935059e-006	 106.49
0.26791897	 -7.1972656e-006	 106.605
0.26562043	 -7.3046875e-006	 106.72
0.26332188	 -7.366333e-006	 106.835
0.26102334	 -7.4060059e-006	 106.95
0.2587248	 -7.4591064e-006	 107.065
0.25642626	 -7.5390625e-006	 107.18
0.25412772	 -7.6092529e-006	 107.295
0.25182918	 -7.6843262e-006	 107.41
0.24953064	 -7.7636719e-006	 107.525
0.24723209	 -7.8027344e-006	 107.64
0.24493355	 -7.9095459e-006	 107.755
0.24263501	 -7.9632568e-006	 107.87
0.24033647	 -7.9919434e-006	 107.985
0.23802038	 -8.0255127e-006	 108.1
0.23572184	 -8.0529785e-006	 108.215
0.2334233	 -8.1115723e-006	 108.33
0.23112476	 -8.1506348e-006	 108.445
0.22882622	 -8.1951904e-006	 108.56
0.22652768	 -8.2391357e-006	 108.675
0.22422913	 -8.2775879e-006	 108.79
0.22193059	 -8.3428955e-006	 108.905
0.21963205	 -8.3612061e-006	 109.02
0.21733351	 -8.3624268e-006	 109.135
0.21503497	 -8.3496094e-006	 109.25
0.21273643	 -8.381958e-006	 109.365
0.21043789	 -8.4118652e-006	 109.48
0.20813935	 -8.4472656e-006	 109.595
0.20582326	 -8.5174561e-006	 109.71
0.20352472	 -8.5406494e-006	 109.825
0.20122617	 -8.6138916e-006	 109.94
0.19892763	 -8.671875e-006	 110.055
0.19662909	 -8.6968994e-006	 110.17
0.19433055	 -8.6999512e-006	 110.285
0.19203201	 -8.7225342e-006	 110.4
0.18973347	 -8.7939453e-006	 110.515
0.18743493	 -8.8348389e-006	 110.63
0.18513639	 -8.9117432e-006	 110.745
0.18283784	 -8.9807129e-006	 110.86
0.1805393	 -9.0478516e-006	 110.975
0.17824076	 -9.1583252e-006	 111.09
0.17594222	 -9.2169189e-006	 111.205
0.17362613	 -9.284668e-006	 111.32
0.17132759	 -9.329834e-006	 111.435
0.16902905	 -9.4073486e-006	 111.55
0.16673051	 -9.5080566e-006	 111.665
0.16443197	 -9.6258545e-006	 111.78
0.16213343	 -9.7283936e-006	 111.895
0.15983488	 -9.8266602e-006	 112.01
0.15753634	 -9.9780273e-006	 112.125
0.1552378	 -1.0100708e-005	 112.24
0.15293926	 -1.0177002e-005	 112.355
0.15064072	 -1.0248413e-005	 112.47
0.14834218	 -1.0359497e-005	 112.585
0.14604364	 -1.048645e-005	 112.7
0.14374509	 -1.0609131e-005	 112.815
0.14144655	 -1.0750122e-005	 112.93
0.13913047	 -1.0914307e-005	 113.045
0.13683192	 -1.1044922e-005	 113.16
0.13453338	 -1.1221313e-005	 113.275
0.13223484	 -1.1337891e-005	 113.39
0.1299363	 -1.1432495e-005	 113.505
0.12763776	 -1.152832e-005	 113.62
0.12533922	 -1.1654053e-005	 113.735
0.12304068	 -1.1799316e-005	 113.85
0.12074213	 -1.1924438e-005	 113.965
0.11844359	 -1.2061157e-005	 114.08
0.11614505	 -1.2184448e-005	 114.195
0.11384651	 -1.2337646e-005	 114.31
0.11154797	 -1.2461548e-005	 114.425
0.10924943	 -1.2540283e-005	 114.54
0.10693334	 -1.2634277e-005	 114.655
0.1046348	 -1.2730713e-005	 114.77
0.10233626	 -1.2860718e-005	 114.885
0.10003772	 -1.298584e-005	 115
0.097756721	 -1.3095093e-005	 0
0.09545818	 -1.3218994e-005	 0.11500013
0.093159638	 -1.3353271e-005	 0.23000026
0.090861097	 -1.3530884e-005	 0.34499976
0.088545009	 -1.3679199e-005	 0.45999989
0.086246468	 -1.3804321e-005	 0.57500002
0.083947927	 -1.3950806e-005	 0.69000016
0.081649385	 -1.4176025e-005	 0.80500029
0.079350844	 -1.4430542e-005	 0.91999979
0.077052303	 -1.4729614e-005	 1.0349999
0.074753761	 -1.5070801e-005	 1.15
0.07245522	 -1.5426025e-005	 1.2650002
0.070156679	 -1.5906372e-005	 1.3800003
0.067858137	 -1.6399536e-005	 1.4949998
0.065559596	 -1.6906128e-005	 1.6099999
0.063261054	 -1.7470703e-005	 1.7250001
0.060962513	 -1.8162842e-005	 1.8400002
0.058663972	 -2.3339844e-005	 1.9549997
0.05636543	 -1.9873047e-005	 2.0699998
0.054049343	 -2.0776367e-005	 2.185
0.051750802	 -2.1905518e-005	 2.3000001
0.050662942	 -1.9750977e-005	 2.4150002
0.05297903	 -1.2878418e-005	 2.5299997
0.055277571	 -9.6618652e-006	 2.6449999
0.057576112	 -7.166748e-006	 2.76
0.059874654	 -5.5853271e-006	 2.8750001
0.062173195	 -4.1802979e-006	 2.9900003
0.064471737	 -3.0285645e-006	 3.1049998
0.066770278	 -2.06604e-006	 3.2199999
0.069068819	 -1.2738037e-006	 3.335
0.071367361	 -5.6396484e-007	 3.4500001
0.073665902	 -1.1962891e-008	 3.5650003
0.078262985	 1.0425415e-006	 3.7949999
0.080561526	 1.4072876e-006	 3.91
0.082860067	 1.7548218e-006	 4.0250002
0.087474696	 2.8717041e-006	 4.2549998
0.089773238	 2.6190186e-006	 4.3699999
0.092071779	 2.8387451e-006	 4.4850001
0.09437032	 3.0389404e-006	 4.6000002
0.096668862	 3.1958008e-006	 4.7150003
0.098967403	 3.3856201e-006	 4.8299998
0.10126594	 3.5845947e-006	 4.945
0.10356449	 3.7811279e-006	 5.0600001
0.10586303	 3.9154053e-006	 5.1750002
0.10816157	 4.029541e-006	 5.2899997
0.11046011	 4.1424561e-006	 5.4049999
0.11275865	 4.2346191e-006	 5.52
0.11505719	 4.3304443e-006	 5.6350001
0.11735573	 4.3811035e-006	 5.7500002
0.11967182	 4.4641113e-006	 5.8649997
0.12197036	 4.5812988e-006	 5.9799999
0.1242689	 4.6801758e-006	 6.095
0.12656745	 4.7546387e-006	 6.2100001
0.12886599	 4.7961426e-006	 6.3250003
0.13116453	 4.8486328e-006	 6.4399998
0.13346307	 4.8565674e-006	 6.5549999
0.13576161	 4.8669434e-006	 6.67
0.13806015	 4.8925781e-006	 6.7850002
0.14035869	 4.8699951e-006	 6.9000003
0.14265724	 4.8858643e-006	 7.0149998
0.14495578	 4.932251e-006	 7.1299999
0.14725432	 4.9707031e-006	 7.2450001
0.14955286	 4.9597168e-006	 7.3600002
0.15186895	 4.9719238e-006	 7.4750003
0.15416749	 4.9542236e-006	 7.5899998
0.15646603	 4.9298096e-006	 7.7049999
0.15876457	 4.9304199e-006	 7.8200001
0.16106311	 4.8803711e-006	 7.9350002
0.16336165	 4.8413086e-006	 8.0499997
0.1656602	 4.8602295e-006	 8.1649998
0.16795874	 4.8797607e-006	 8.28
0.17025728	 4.8883057e-006	 8.3950001
0.17255582	 4.8504639e-006	 8.5100002
0.17485436	 4.833374e-006	 8.6249997
0.1771529	 4.8114014e-006	 8.7399999
0.17945144	 4.7808838e-006	 8.855
0.18174998	 4.7698975e-006	 8.9700001
0.18404853	 4.7137451e-006	 9.0850003
0.18636461	 4.7296143e-006	 9.1999998
0.18866315	 4.7491455e-006	 9.3149999
0.1909617	 4.7991943e-006	 9.43
0.19326024	 4.7869873e-006	 9.5450002
0.19555878	 4.7747803e-006	 9.6600003
0.19785732	 4.7814941e-006	 9.7749998
0.20015586	 4.7796631e-006	 9.8899999
0.2024544	 4.7705078e-006	 10.005
0.20475294	 4.7595215e-006	 10.12
0.20705149	 4.730835e-006	 10.235
0.20935003	 4.7528076e-006	 10.35
0.21164857	 4.8022461e-006	 10.465
0.21394711	 4.8425293e-006	 10.58
0.21624565	 4.8406982e-006	 10.695
0.21856174	 4.876709e-006	 10.81
0.22086028	 4.8754883e-006	 10.925
0.22315882	 4.8724365e-006	 11.04
0.22545736	 4.9072266e-006	 11.155
0.2277559	 4.8797607e-006	 11.27
0.23005445	 4.8846436e-006	 11.385
0.23235299	 4.9279785e-006	 11.5
0.23465153	 4.9822998e-006	 11.615
0.23695007	 5.0152588e-006	 11.73
0.23924861	 5.0183105e-006	 11.845
0.24154715	 5.0439453e-006	 11.96
0.24384569	 5.0469971e-006	 12.075
0.24614424	 5.0598145e-006	 12.19
0.24844278	 5.0952148e-006	 12.305
0.25075886	 5.0952148e-006	 12.42
0.25305741	 5.111084e-006	 12.535
0.25535595	 5.1617432e-006	 12.65
0.25765449	 5.2246094e-006	 12.765
0.25995303	 5.2514648e-006	 12.88
0.26225157	 5.2490234e-006	 12.995
0.26455011	 5.267334e-006	 13.11
0.26684865	 5.2655029e-006	 13.225
0.26914719	 5.2764893e-006	 13.34
0.27144574	 5.2557373e-006	 13.455
0.27374428	 5.2258301e-006	 13.57
0.27604282	 5.2423096e-006	 13.685
0.27834136	 5.2734375e-006	 13.8
0.2806399	 5.2984619e-006	 13.915
0.28293844	 5.2783203e-006	 14.03
0.28525453	 5.2850342e-006	 14.145
0.28755307	 5.256958e-006	 14.26
0.28985161	 5.2282715e-006	 14.375
0.29215015	 5.211792e-006	 14.49
0.2944487	 5.144043e-006	 14.605
0.29674724	 5.1013184e-006	 14.72
0.29904578	 5.0830078e-006	 14.835
0.30134432	 5.0738525e-006	 14.95
0.30364286	 5.0463867e-006	 15.065
0.3059414	 4.9932861e-006	 15.18
0.30823994	 4.9462891e-006	 15.295
0.31053849	 4.8864746e-006	 15.41
0.31283703	 4.8266602e-006	 15.525
0.31513557	 4.7790527e-006	 15.64
0.31745166	 4.7070313e-006	 15.755
0.3197502	 4.6520996e-006	 15.87
0.32204874	 4.6203613e-006	 15.985
0.32434728	 4.6008301e-006	 16.1
0.32664582	 4.5452881e-006	 16.215
0.32894436	 4.4848633e-006	 16.33
0.3312429	 4.4281006e-006	 16.445
0.33354145	 4.3554688e-006	 16.56
0.33583999	 4.2950439e-006	 16.675
0.33813853	 4.2352295e-006	 16.79
0.34043707	 4.1540527e-006	 16.905
0.34273561	 4.1003418e-006	 17.02
0.34503415	 4.0771484e-006	 17.135
0.34733269	 4.0509033e-006	 17.25
0.34964878	 4.0124512e-006	 17.365
0.35194732	 3.9666748e-006	 17.48
0.35424586	 3.9074707e-006	 17.595
0.35654441	 3.8580322e-006	 17.71
0.35884295	 3.8220215e-006	 17.825
0.36114149	 3.7548828e-006	 17.94
0.36344003	 3.7017822e-006	 18.055
0.36573857	 3.6767578e-006	 18.17
0.36803711	 3.6682129e-006	 18.285
0.37033565	 3.6395264e-006	 18.4
0.37263419	 3.6004639e-006	 18.515
0.37493274	 3.5736084e-006	 18.63
0.37723128	 3.5369873e-006	 18.745
0.37952982	 3.4954834e-006	 18.86
0.38182836	 3.4820557e-006	 18.975
0.38414445	 3.4429932e-006	 19.09
0.38644299	 3.4210205e-006	 19.205
0.38874153	 3.4130859e-006	 19.32
0.39104007	 3.4228516e-006	 19.435
0.39333861	 3.4020996e-006	 19.55
0.39563715	 3.3898926e-006	 19.665
0.3979357	 3.3679199e-006	 19.78
0.40023424	 3.3483887e-006	 19.895
0.40253278	 3.3428955e-006	 20.01
0.40483132	 3.3154297e-006	 20.125
0.40712986	 3.2836914e-006	 20.24
0.4094284	 3.2904053e-006	 20.355
0.41172694	 3.3032227e-006	 20.47
0.41402549	 3.3081055e-006	 20.585
0.41634157	 3.3111572e-006	 20.7
0.41864011	 3.3111572e-006	 20.815
0.42093866	 3.3050537e-006	 20.93
0.4232372	 3.2983398e-006	 21.045
0.42553574	 3.3062744e-006	 21.16
0.42783428	 3.2855225e-006	 21.275
0.43013282	 3.2861328e-006	 21.39
0.43243136	 3.3074951e-006	 21.505
0.4347299	 3.3337402e-006	 21.62
0.43702845	 3.336792e-006	 21.735
0.43932699	 3.3435059e-006	 21.85
0.44162553	 3.3514404e-006	 21.965
0.44392407	 3.3508301e-006	 22.08
0.44622261	 3.3746338e-006	 22.195
0.44852115	 3.3624268e-006	 22.31
0.45083724	 3.3666992e-006	 22.425
0.45313578	 3.3953857e-006	 22.54
0.45543432	 3.4350586e-006	 22.655
0.45773286	 3.4539795e-006	 22.77
0.46003141	 3.4619141e-006	 22.885
0.46232995	 3.4753418e-006	 23
0.46462849	 3.4875488e-006	 23.115
0.46692703	 3.4991455e-006	 23.23
0.46922557	 3.5058594e-006	 23.345
0.47152411	 3.4979248e-006	 23.46
0.47382265	 3.5180664e-006	 23.575
0.47612119	 3.5479736e-006	 23.69
0.47841974	 3.5870361e-006	 23.805
0.48071828	 3.5931396e-006	 23.92
0.48303436	 3.6254883e-006	 24.035
0.48533291	 3.6407471e-006	 24.15
0.48763145	 3.6364746e-006	 24.265
0.48992999	 3.6669922e-006	 24.38
0.49222853	 3.6584473e-006	 24.495
0.49452707	 3.661499e-006	 24.61
0.49682561	 3.6914063e-006	 24.725
0.49912415	 3.7286377e-006	 24.84
0.5014227	 3.7487793e-006	 24.955
0.50372124	 3.7536621e-006	 25.07
0.50601978	 3.7701416e-006	 25.185
0.50831832	 3.7786865e-006	 25.3
0.51061686	 3.7927246e-006	 25.415
0.5129154	 3.7994385e-006	 25.53
0.51523149	 3.8122559e-006	 25.645
0.51753003	 3.8305664e-006	 25.76
0.51982857	 3.8635254e-006	 25.875
0.52212711	 3.9038086e-006	 25.99
0.52442566	 3.9147949e-006	 26.105
0.5267242	 3.9318848e-006	 26.22
0.52902274	 3.9471436e-006	 26.335
0.53132128	 3.9550781e-006	 26.45
0.53361982	 3.9862061e-006	 26.565
0.53591836	 3.9776611e-006	 26.68
0.5382169	 3.9862061e-006	 26.795
0.54051545	 4.0203857e-006	 26.91
0.54281399	 4.0618896e-006	 27.025
0.54511253	 4.083252e-006	 27.14
0.54741107	 4.09729e-006	 27.255
0.54972716	 4.1339111e-006	 27.37
0.5520257	 4.1430664e-006	 27.485
0.55432424	 4.1741943e-006	 27.6
0.55662278	 4.1827393e-006	 27.715
0.55892132	 4.1809082e-006	 27.83
0.56121986	 4.2095947e-006	 27.945
0.5635184	 4.2578125e-006	 28.06
0.56581695	 4.2962646e-006	 28.175
0.56811549	 4.3109131e-006	 28.29
0.57041403	 4.3353271e-006	 28.405
0.57271257	 4.3597412e-006	 28.52
0.57501111	 4.3707275e-006	 28.635
0.57730965	 4.4091797e-006	 28.75
0.57960819	 4.3969727e-006	 28.865
0.58192428	 4.4268799e-006	 28.98
0.58422282	 4.473877e-006	 29.095
0.58652136	 4.520874e-006	 29.21
0.58881991	 4.5574951e-006	 29.325
0.59111845	 4.5715332e-006	 29.44
0.59341699	 4.6002197e-006	 29.555
0.59571553	 4.630127e-006	 29.67
0.59801407	 4.6496582e-006	 29.785
0.60031261	 4.6643066e-006	 29.9
0.60261115	 4.6728516e-006	 30.015
0.6049097	 4.7094727e-006	 30.13
0.60720824	 4.7601318e-006	 30.245
0.60950678	 4.8101807e-006	 30.36
0.61180532	 4.8321533e-006	 30.475
0.61412141	 4.8779297e-006	 30.59
0.61641995	 4.9023438e-006	 30.705
0.61871849	 4.9279785e-006	 30.82
0.62101703	 4.9713135e-006	 30.935
0.62331557	 4.9768066e-006	 31.05
0.62561411	 5.0024414e-006	 31.165
0.62791266	 5.0585938e-006	 31.28
0.6302112	 5.1135254e-006	 31.395
0.63250974	 5.1531982e-006	 31.51
0.63480828	 5.1873779e-006	 31.625
0.63710682	 5.2246094e-006	 31.74
0.63940536	 5.2557373e-006	 31.855
0.6417039	 5.2972412e-006	 31.97
0.64400245	 5.3143311e-006	 32.085
0.64630099	 5.3283691e-006	 32.2
0.64861707	 5.3875732e-006	 32.315
0.65091562	 5.4528809e-006	 32.43
0.65321416	 5.5010986e-006	 32.545
0.6555127	 5.5371094e-006	 32.66
0.65781124	 5.557251e-006	 32.775
0.66010978	 5.5853271e-006	 32.89
0.66240832	 5.6048584e-006	 33.005
0.66470686	 5.6433105e-006	 33.12
0.6670054	 5.6335449e-006	 33.235
0.66930395	 5.6512451e-006	 33.35
0.67160249	 5.6866455e-006	 33.465
0.67390103	 5.7342529e-006	 33.58
0.67619957	 5.7507324e-006	 33.695
0.67849811	 5.7574463e-006	 33.81
0.6808142	 5.7891846e-006	 33.925
0.68311274	 5.7910156e-006	 34.04
